ward_2022,group,count_2020
Wauwatosa - C 020B,vap,168
Wauwatosa - C 020B,vap_aian,0
Wauwatosa - C 020B,vap_asian,27
Wauwatosa - C 020B,vap_black,21
Wauwatosa - C 020B,vap_hisp,11
Wauwatosa - C 020B,vap_nhpi,0
Wauwatosa - C 020B,vap_other,0
Wauwatosa - C 020B,vap_two,13
Wauwatosa - C 020B,vap_white,96
Wauwatosa - C 021A,vap,1237
Wauwatosa - C 021A,vap_aian,3
Wauwatosa - C 021A,vap_asian,133
Wauwatosa - C 021A,vap_black,111
Wauwatosa - C 021A,vap_hisp,72
Wauwatosa - C 021A,vap_nhpi,1
Wauwatosa - C 021A,vap_other,6
Wauwatosa - C 021A,vap_two,58
Wauwatosa - C 021A,vap_white,853
Wauwatosa - C 021B,vap,313
Wauwatosa - C 021B,vap_aian,0
Wauwatosa - C 021B,vap_asian,18
Wauwatosa - C 021B,vap_black,57
Wauwatosa - C 021B,vap_hisp,16
Wauwatosa - C 021B,vap_nhpi,1
Wauwatosa - C 021B,vap_other,0
Wauwatosa - C 021B,vap_two,15
Wauwatosa - C 021B,vap_white,206
Wauwatosa - C 024A,vap,1464
Wauwatosa - C 024A,vap_aian,0
Wauwatosa - C 024A,vap_asian,47
Wauwatosa - C 024A,vap_black,293
Wauwatosa - C 024A,vap_hisp,58
Wauwatosa - C 024A,vap_nhpi,1
Wauwatosa - C 024A,vap_other,6
Wauwatosa - C 024A,vap_two,52
Wauwatosa - C 024A,vap_white,1007
Wauwatosa - C 024B,vap,217
Wauwatosa - C 024B,vap_aian,0
Wauwatosa - C 024B,vap_asian,7
Wauwatosa - C 024B,vap_black,8
Wauwatosa - C 024B,vap_hisp,6
Wauwatosa - C 024B,vap_nhpi,0
Wauwatosa - C 024B,vap_other,0
Wauwatosa - C 024B,vap_two,0
Wauwatosa - C 024B,vap_white,196
West Allis - C 0001,vap,3051
West Allis - C 0001,vap_aian,42
West Allis - C 0001,vap_asian,79
West Allis - C 0001,vap_black,281
West Allis - C 0001,vap_hisp,638
West Allis - C 0001,vap_nhpi,1
West Allis - C 0001,vap_other,13
West Allis - C 0001,vap_two,136
West Allis - C 0001,vap_white,1861
West Allis - C 0002,vap,1571
West Allis - C 0002,vap_aian,10
West Allis - C 0002,vap_asian,19
West Allis - C 0002,vap_black,132
West Allis - C 0002,vap_hisp,459
West Allis - C 0002,vap_nhpi,0
West Allis - C 0002,vap_other,4
West Allis - C 0002,vap_two,42
West Allis - C 0002,vap_white,905
West Allis - C 0003,vap,2133
West Allis - C 0003,vap_aian,27
West Allis - C 0003,vap_asian,29
West Allis - C 0003,vap_black,132
West Allis - C 0003,vap_hisp,424
West Allis - C 0003,vap_nhpi,4
West Allis - C 0003,vap_other,6
West Allis - C 0003,vap_two,86
West Allis - C 0003,vap_white,1425
West Allis - C 0004,vap,2629
West Allis - C 0004,vap_aian,46
West Allis - C 0004,vap_asian,46
West Allis - C 0004,vap_black,138
West Allis - C 0004,vap_hisp,607
West Allis - C 0004,vap_nhpi,1
West Allis - C 0004,vap_other,5
West Allis - C 0004,vap_two,95
West Allis - C 0004,vap_white,1691
West Allis - C 0005,vap,2066
West Allis - C 0005,vap_aian,13
West Allis - C 0005,vap_asian,44
West Allis - C 0005,vap_black,101
West Allis - C 0005,vap_hisp,425
West Allis - C 0005,vap_nhpi,0
West Allis - C 0005,vap_other,2
West Allis - C 0005,vap_two,98
West Allis - C 0005,vap_white,1383
West Allis - C 0006,vap,1656
West Allis - C 0006,vap_aian,12
West Allis - C 0006,vap_asian,28
West Allis - C 0006,vap_black,108
West Allis - C 0006,vap_hisp,223
West Allis - C 0006,vap_nhpi,1
West Allis - C 0006,vap_other,7
West Allis - C 0006,vap_two,38
West Allis - C 0006,vap_white,1239
West Allis - C 0007,vap,1981
West Allis - C 0007,vap_aian,15
West Allis - C 0007,vap_asian,36
West Allis - C 0007,vap_black,91
West Allis - C 0007,vap_hisp,249
West Allis - C 0007,vap_nhpi,1
West Allis - C 0007,vap_other,3
West Allis - C 0007,vap_two,72
West Allis - C 0007,vap_white,1514
West Allis - C 0008,vap,2095
West Allis - C 0008,vap_aian,19
West Allis - C 0008,vap_asian,24
West Allis - C 0008,vap_black,151
West Allis - C 0008,vap_hisp,267
West Allis - C 0008,vap_nhpi,2
West Allis - C 0008,vap_other,7
West Allis - C 0008,vap_two,113
West Allis - C 0008,vap_white,1512
West Allis - C 0009,vap,1658
West Allis - C 0009,vap_aian,21
West Allis - C 0009,vap_asian,28
West Allis - C 0009,vap_black,80
West Allis - C 0009,vap_hisp,260
West Allis - C 0009,vap_nhpi,1
West Allis - C 0009,vap_other,2
West Allis - C 0009,vap_two,59
West Allis - C 0009,vap_white,1207
West Allis - C 0010,vap,1133
West Allis - C 0010,vap_aian,6
West Allis - C 0010,vap_asian,24
West Allis - C 0010,vap_black,66
West Allis - C 0010,vap_hisp,149
West Allis - C 0010,vap_nhpi,0
West Allis - C 0010,vap_other,5
West Allis - C 0010,vap_two,35
West Allis - C 0010,vap_white,848
West Allis - C 0011,vap,1855
West Allis - C 0011,vap_aian,12
West Allis - C 0011,vap_asian,42
West Allis - C 0011,vap_black,61
West Allis - C 0011,vap_hisp,185
West Allis - C 0011,vap_nhpi,0
West Allis - C 0011,vap_other,3
West Allis - C 0011,vap_two,66
West Allis - C 0011,vap_white,1486
West Allis - C 0012,vap,1688
West Allis - C 0012,vap_aian,25
West Allis - C 0012,vap_asian,33
West Allis - C 0012,vap_black,138
West Allis - C 0012,vap_hisp,180
West Allis - C 0012,vap_nhpi,0
West Allis - C 0012,vap_other,4
West Allis - C 0012,vap_two,87
West Allis - C 0012,vap_white,1221
West Allis - C 0013,vap,2044
West Allis - C 0013,vap_aian,9
West Allis - C 0013,vap_asian,24
West Allis - C 0013,vap_black,55
West Allis - C 0013,vap_hisp,205
West Allis - C 0013,vap_nhpi,0
West Allis - C 0013,vap_other,7
West Allis - C 0013,vap_two,70
West Allis - C 0013,vap_white,1674
West Allis - C 0014,vap,2619
West Allis - C 0014,vap_aian,28
West Allis - C 0014,vap_asian,66
West Allis - C 0014,vap_black,64
West Allis - C 0014,vap_hisp,264
West Allis - C 0014,vap_nhpi,0
West Allis - C 0014,vap_other,10
West Allis - C 0014,vap_two,103
West Allis - C 0014,vap_white,2084
West Allis - C 0015,vap,400
West Allis - C 0015,vap_aian,5
West Allis - C 0015,vap_asian,10
West Allis - C 0015,vap_black,14
West Allis - C 0015,vap_hisp,45
West Allis - C 0015,vap_nhpi,1
West Allis - C 0015,vap_other,0
West Allis - C 0015,vap_two,13
West Allis - C 0015,vap_white,312
West Allis - C 0016,vap,1537
West Allis - C 0016,vap_aian,10
West Allis - C 0016,vap_asian,58
West Allis - C 0016,vap_black,64
West Allis - C 0016,vap_hisp,229
West Allis - C 0016,vap_nhpi,0
West Allis - C 0016,vap_other,5
West Allis - C 0016,vap_two,47
West Allis - C 0016,vap_white,1124
West Allis - C 0017,vap,304
West Allis - C 0017,vap_aian,0
West Allis - C 0017,vap_asian,4
West Allis - C 0017,vap_black,24
West Allis - C 0017,vap_hisp,49
West Allis - C 0017,vap_nhpi,1
West Allis - C 0017,vap_other,5
West Allis - C 0017,vap_two,9
West Allis - C 0017,vap_white,212
West Allis - C 0018,vap,3286
West Allis - C 0018,vap_aian,16
West Allis - C 0018,vap_asian,82
West Allis - C 0018,vap_black,93
West Allis - C 0018,vap_hisp,263
West Allis - C 0018,vap_nhpi,0
West Allis - C 0018,vap_other,16
West Allis - C 0018,vap_two,86
West Allis - C 0018,vap_white,2730
West Allis - C 0019,vap,2286
West Allis - C 0019,vap_aian,10
West Allis - C 0019,vap_asian,62
West Allis - C 0019,vap_black,64
West Allis - C 0019,vap_hisp,210
West Allis - C 0019,vap_nhpi,0
West Allis - C 0019,vap_other,9
West Allis - C 0019,vap_two,75
West Allis - C 0019,vap_white,1856
West Allis - C 0020,vap,1013
West Allis - C 0020,vap_aian,0
West Allis - C 0020,vap_asian,24
West Allis - C 0020,vap_black,20
West Allis - C 0020,vap_hisp,92
West Allis - C 0020,vap_nhpi,0
West Allis - C 0020,vap_other,5
West Allis - C 0020,vap_two,30
West Allis - C 0020,vap_white,842
West Allis - C 0021,vap,1294
West Allis - C 0021,vap_aian,10
West Allis - C 0021,vap_asian,50
West Allis - C 0021,vap_black,90
West Allis - C 0021,vap_hisp,108
West Allis - C 0021,vap_nhpi,0
West Allis - C 0021,vap_other,3
West Allis - C 0021,vap_two,22
West Allis - C 0021,vap_white,1011
West Allis - C 0022,vap,140
West Allis - C 0022,vap_aian,1
West Allis - C 0022,vap_asian,0
West Allis - C 0022,vap_black,5
West Allis - C 0022,vap_hisp,6
West Allis - C 0022,vap_nhpi,0
West Allis - C 0022,vap_other,0
West Allis - C 0022,vap_two,1
West Allis - C 0022,vap_white,127
West Allis - C 0023,vap,2689
West Allis - C 0023,vap_aian,8
West Allis - C 0023,vap_asian,49
West Allis - C 0023,vap_black,60
West Allis - C 0023,vap_hisp,168
West Allis - C 0023,vap_nhpi,0
West Allis - C 0023,vap_other,5
West Allis - C 0023,vap_two,85
West Allis - C 0023,vap_white,2314
West Allis - C 0024,vap,1664
West Allis - C 0024,vap_aian,6
West Allis - C 0024,vap_asian,181
West Allis - C 0024,vap_black,111
West Allis - C 0024,vap_hisp,139
West Allis - C 0024,vap_nhpi,0
West Allis - C 0024,vap_other,8
West Allis - C 0024,vap_two,58
West Allis - C 0024,vap_white,1161
West Allis - C 0025,vap,2745
West Allis - C 0025,vap_aian,22
West Allis - C 0025,vap_asian,85
West Allis - C 0025,vap_black,176
West Allis - C 0025,vap_hisp,264
West Allis - C 0025,vap_nhpi,1
West Allis - C 0025,vap_other,17
West Allis - C 0025,vap_two,91
West Allis - C 0025,vap_white,2089
West Allis - C 0026,vap,2553
West Allis - C 0026,vap_aian,7
West Allis - C 0026,vap_asian,107
West Allis - C 0026,vap_black,223
West Allis - C 0026,vap_hisp,231
West Allis - C 0026,vap_nhpi,0
West Allis - C 0026,vap_other,7
West Allis - C 0026,vap_two,92
West Allis - C 0026,vap_white,1886
West Milwaukee - V 0001,vap,748
West Milwaukee - V 0001,vap_aian,7
West Milwaukee - V 0001,vap_asian,22
West Milwaukee - V 0001,vap_black,105
West Milwaukee - V 0001,vap_hisp,228
West Milwaukee - V 0001,vap_nhpi,0
West Milwaukee - V 0001,vap_other,3
West Milwaukee - V 0001,vap_two,30
West Milwaukee - V 0001,vap_white,353
West Milwaukee - V 0002,vap,342
West Milwaukee - V 0002,vap_aian,1
West Milwaukee - V 0002,vap_asian,10
West Milwaukee - V 0002,vap_black,40
West Milwaukee - V 0002,vap_hisp,94
West Milwaukee - V 0002,vap_nhpi,0
West Milwaukee - V 0002,vap_other,2
West Milwaukee - V 0002,vap_two,5
West Milwaukee - V 0002,vap_white,190
West Milwaukee - V 0003,vap,559
West Milwaukee - V 0003,vap_aian,4
West Milwaukee - V 0003,vap_asian,16
West Milwaukee - V 0003,vap_black,44
West Milwaukee - V 0003,vap_hisp,151
West Milwaukee - V 0003,vap_nhpi,0
West Milwaukee - V 0003,vap_other,2
West Milwaukee - V 0003,vap_two,16
West Milwaukee - V 0003,vap_white,326
West Milwaukee - V 0004,vap,544
West Milwaukee - V 0004,vap_aian,5
West Milwaukee - V 0004,vap_asian,10
West Milwaukee - V 0004,vap_black,61
West Milwaukee - V 0004,vap_hisp,154
West Milwaukee - V 0004,vap_nhpi,0
West Milwaukee - V 0004,vap_other,1
West Milwaukee - V 0004,vap_two,6
West Milwaukee - V 0004,vap_white,307
West Milwaukee - V 0005,vap,500
West Milwaukee - V 0005,vap_aian,9
West Milwaukee - V 0005,vap_asian,13
West Milwaukee - V 0005,vap_black,101
West Milwaukee - V 0005,vap_hisp,186
West Milwaukee - V 0005,vap_nhpi,0
West Milwaukee - V 0005,vap_other,6
West Milwaukee - V 0005,vap_two,40
West Milwaukee - V 0005,vap_white,145
West Milwaukee - V 0006,vap,502
West Milwaukee - V 0006,vap_aian,0
West Milwaukee - V 0006,vap_asian,12
West Milwaukee - V 0006,vap_black,101
West Milwaukee - V 0006,vap_hisp,116
West Milwaukee - V 0006,vap_nhpi,0
West Milwaukee - V 0006,vap_other,0
West Milwaukee - V 0006,vap_two,15
West Milwaukee - V 0006,vap_white,258
Whitefish Bay - V 0001,vap,933
Whitefish Bay - V 0001,vap_aian,1
Whitefish Bay - V 0001,vap_asian,30
Whitefish Bay - V 0001,vap_black,4
Whitefish Bay - V 0001,vap_hisp,26
Whitefish Bay - V 0001,vap_nhpi,1
Whitefish Bay - V 0001,vap_other,4
Whitefish Bay - V 0001,vap_two,18
Whitefish Bay - V 0001,vap_white,849
Whitefish Bay - V 0002,vap,673
Whitefish Bay - V 0002,vap_aian,0
Whitefish Bay - V 0002,vap_asian,25
Whitefish Bay - V 0002,vap_black,0
Whitefish Bay - V 0002,vap_hisp,3
Whitefish Bay - V 0002,vap_nhpi,0
Whitefish Bay - V 0002,vap_other,0
Whitefish Bay - V 0002,vap_two,6
Whitefish Bay - V 0002,vap_white,639
Whitefish Bay - V 0003,vap,524
Whitefish Bay - V 0003,vap_aian,3
Whitefish Bay - V 0003,vap_asian,31
Whitefish Bay - V 0003,vap_black,8
Whitefish Bay - V 0003,vap_hisp,14
Whitefish Bay - V 0003,vap_nhpi,0
Whitefish Bay - V 0003,vap_other,4
Whitefish Bay - V 0003,vap_two,5
Whitefish Bay - V 0003,vap_white,459
Whitefish Bay - V 0004,vap,997
Whitefish Bay - V 0004,vap_aian,0
Whitefish Bay - V 0004,vap_asian,25
Whitefish Bay - V 0004,vap_black,13
Whitefish Bay - V 0004,vap_hisp,21
Whitefish Bay - V 0004,vap_nhpi,0
Whitefish Bay - V 0004,vap_other,7
Whitefish Bay - V 0004,vap_two,21
Whitefish Bay - V 0004,vap_white,910
Whitefish Bay - V 0005,vap,829
Whitefish Bay - V 0005,vap_aian,0
Whitefish Bay - V 0005,vap_asian,31
Whitefish Bay - V 0005,vap_black,15
Whitefish Bay - V 0005,vap_hisp,41
Whitefish Bay - V 0005,vap_nhpi,2
Whitefish Bay - V 0005,vap_other,4
Whitefish Bay - V 0005,vap_two,19
Whitefish Bay - V 0005,vap_white,717
Whitefish Bay - V 0006,vap,891
Whitefish Bay - V 0006,vap_aian,1
Whitefish Bay - V 0006,vap_asian,34
Whitefish Bay - V 0006,vap_black,9
Whitefish Bay - V 0006,vap_hisp,22
Whitefish Bay - V 0006,vap_nhpi,0
Whitefish Bay - V 0006,vap_other,7
Whitefish Bay - V 0006,vap_two,21
Whitefish Bay - V 0006,vap_white,797
Whitefish Bay - V 0007,vap,941
Whitefish Bay - V 0007,vap_aian,5
Whitefish Bay - V 0007,vap_asian,40
Whitefish Bay - V 0007,vap_black,52
Whitefish Bay - V 0007,vap_hisp,47
Whitefish Bay - V 0007,vap_nhpi,1
Whitefish Bay - V 0007,vap_other,5
Whitefish Bay - V 0007,vap_two,35
Whitefish Bay - V 0007,vap_white,756
Whitefish Bay - V 0008,vap,845
Whitefish Bay - V 0008,vap_aian,1
Whitefish Bay - V 0008,vap_asian,56
Whitefish Bay - V 0008,vap_black,14
Whitefish Bay - V 0008,vap_hisp,38
Whitefish Bay - V 0008,vap_nhpi,0
Whitefish Bay - V 0008,vap_other,5
Whitefish Bay - V 0008,vap_two,19
Whitefish Bay - V 0008,vap_white,712
Whitefish Bay - V 0009,vap,1063
Whitefish Bay - V 0009,vap_aian,2
Whitefish Bay - V 0009,vap_asian,112
Whitefish Bay - V 0009,vap_black,122
Whitefish Bay - V 0009,vap_hisp,63
Whitefish Bay - V 0009,vap_nhpi,0
Whitefish Bay - V 0009,vap_other,3
Whitefish Bay - V 0009,vap_two,38
Whitefish Bay - V 0009,vap_white,723
Whitefish Bay - V 0010,vap,1063
Whitefish Bay - V 0010,vap_aian,0
Whitefish Bay - V 0010,vap_asian,43
Whitefish Bay - V 0010,vap_black,6
Whitefish Bay - V 0010,vap_hisp,18
Whitefish Bay - V 0010,vap_nhpi,0
Whitefish Bay - V 0010,vap_other,8
Whitefish Bay - V 0010,vap_two,28
Whitefish Bay - V 0010,vap_white,960
Whitefish Bay - V 0011,vap,804
Whitefish Bay - V 0011,vap_aian,0
Whitefish Bay - V 0011,vap_asian,59
Whitefish Bay - V 0011,vap_black,15
Whitefish Bay - V 0011,vap_hisp,34
Whitefish Bay - V 0011,vap_nhpi,0
Whitefish Bay - V 0011,vap_other,4
Whitefish Bay - V 0011,vap_two,23
Whitefish Bay - V 0011,vap_white,669
Whitefish Bay - V 0012,vap,982
Whitefish Bay - V 0012,vap_aian,2
Whitefish Bay - V 0012,vap_asian,41
Whitefish Bay - V 0012,vap_black,11
Whitefish Bay - V 0012,vap_hisp,29
Whitefish Bay - V 0012,vap_nhpi,0
Whitefish Bay - V 0012,vap_other,2
Whitefish Bay - V 0012,vap_two,31
Whitefish Bay - V 0012,vap_white,866
NA,vap,0
NA,vap_aian,0
NA,vap_asian,0
NA,vap_black,0
NA,vap_hisp,0
NA,vap_nhpi,0
NA,vap_other,0
NA,vap_two,0
NA,vap_white,0
