BLOCKID|PLACEFP
551332038031075|
551332038031076|
551332038031077|58400
551332038031078|
551332038031079|
551332038031080|
551332038031081|
551332038031082|58400
551332038031083|
551332038031084|58400
551332038031085|58400
551332038031086|
551332038031087|
551332038031088|
551332038031089|
551332038031090|
551332038031091|
551332038031092|58400
551332038031093|
551332038032000|
551332038032001|
551332038032002|
551332038032003|
551332038032004|
551332038032005|
551332038032006|
551332038032007|
551332038032008|
551332038032009|
551332038032010|
551332038032011|
551332038032012|
551332038032013|
551332038032014|
551332038032015|
551332038032016|
551332038032017|
551332038032018|
551332038032019|
551332038032020|
551332038032021|
551332038032022|
551332038032023|
551332038032024|
551332038032025|
551332038032026|
551332038032027|
551332038032028|
551332038032029|
551332038032030|
551332038032031|
551332038051000|
551332038051001|
551332038051002|
551332038051003|
551332038051004|
551332038051005|83175
551332038051006|
551332038051007|83175
551332038051008|
551332038051009|
551332038051010|
551332038051011|
551332038051012|
551332038051013|83175
551332038051014|83175
551332038051015|83175
551332038051016|83175
551332038051017|
551332038051018|
551332038051019|83175
551332038051020|83175
551332038051021|83175
551332038051022|83175
551332038051023|83175
551332038051024|83175
551332038051025|83175
551332038051026|83175
551332038051027|
551332038051028|
551332038051029|
551332038051030|
551332038051031|83175
551332038051032|83175
551332038051033|
551332038051034|83175
551332038051035|83175
551332038051036|83175
551332038051037|
551332038051038|
551332038051039|
551332038051040|
551332038052000|
551332038052001|
551332038052002|
551332038052003|
551332038052004|
551332038052005|83175
551332038052006|
551332038052007|83175
551332038052008|
551332038052009|83175
551332038052010|83175
551332038052011|83175
551332038052012|83175
551332038052013|83175
551332038052014|83175
551332038052015|83175
551332038052016|83175
551332038052017|83175
551332038052018|83175
551332038052019|83175
551332038052020|
551332038052021|83175
551332038052022|
551332038052023|
551332038052024|
551332038052025|
551332038052026|83175
551332038052027|
551332038052028|
551332038052029|83175
551332038053000|84250
551332038053001|84250
551332038053002|84250
551332038053003|84250
551332038053004|84250
551332038053005|84250
551332038053006|84250
551332038053007|84250
551332038053008|84250
551332038053009|84250
551332038053010|
551332038053011|
551332038053012|
551332038053013|
551332038053014|84250
551332038053015|84250
551332038053016|84250
551332038053017|84250
551332038053018|84250
551332038053019|84250
551332038053020|84250
551332038053021|
551332038053022|
551332038053023|
551332038053024|84250
551332038053025|
551332038053026|
551332038053027|
551332038053028|
551332038053029|
551332038053030|
551332038053031|
551332038053032|84250
551332038053033|
551332038053034|
551332038061000|
551332038061001|
551332038061002|
551332038061003|
551332038061004|
551332038061005|
551332038061006|
551332038061007|
551332038061008|
551332038061009|
551332038061010|
551332038061011|
551332038061012|
551332038061013|
551332038061014|
551332038061015|
551332038061016|
551332038061017|
551332038061018|
551332038061019|
551332038061020|
551332038061021|
551332038061022|
551332038061023|
551332038061024|
551332038061025|
551332038061026|
551332038061027|
551332038062000|
551332038062001|
551332038062002|
551332038062003|
551332038062004|
551332038062005|
551332038062006|
551332038062007|
551332038062008|
551332038062009|
551332038062010|
551332038062011|
551332038062012|
551332038062013|
551332038062014|
551332038062015|
551332038062016|
551332038062017|
551332038062018|
551332038062019|
551332038062020|
551332038062021|
551332038062022|
551332038062023|
551332038062024|
551332038062025|
551332038062026|
551332038062027|
551332038062028|
551332038062029|
551332038062030|
551332038062031|
551332038062032|
551332038062033|
551332038062034|
551332038062035|
551332038062036|
551332038062037|
551332038062038|
551332038062039|
551332038062040|
551332038062041|
551332038062042|
551332038062043|
551332038062044|
551332038062045|
551332038062046|
551332038062047|
551332038062048|
551332038062049|
551332039011000|
551332039011001|
551332039011002|
551332039011003|
551332039011004|
551332039011005|55050
551332039011006|55050
551332039011007|55050
551332039011008|55050
551332039011009|55050
551332039011010|55050
551332039011011|55050
551332039011012|
551332039011013|
551332039011014|55050
551332039011015|55050
551332039011016|55050
551332039011017|55050
551332039011018|55050
551332039011019|55050
551332039011020|55050
551332039011021|55050
551332039011022|55050
551332039011023|
551332039011024|55050
551332039011025|55050
551332039011026|
551332039011027|
551332039011028|55050
551332039011029|
551332039011030|55050
551332039011031|55050
551332039011032|55050
551332039011033|55050
551332039011034|55050
551332039011035|55050
551332039011036|55050
551332039011037|
551332039011038|55050
551332039011039|55050
551332039011040|
551332039011041|55050
551332039011042|
551332039011043|
551332039012000|55050
551332039012001|55050
551332039012002|55050
551332039012003|55050
551332039012004|55050
551332039012005|55050
551332039012006|55050
551332039012007|55050
551332039012008|55050
551332039012009|55050
551332039012010|55050
551332039012011|
551332039012012|55050
551332039012013|55050
551332039012014|
551332039012015|
551332039012016|55050
551332039012017|55050
551332039012018|55050
551332039012019|55050
551332039012020|55050
551332039012021|55050
551332039012022|55050
551332039012023|55050
551332039012024|55050
551332039012025|
551332039012026|
551332039012027|
551332039012028|
551332039012029|
551332039012030|
551332039012031|55050
551332039012032|55050
551332039012033|
551332039013000|55050
551332039013001|55050
551332039013002|55050
551332039013003|55050
551332039013004|55050
551332039013005|55050
551332039013006|55050
551332039013007|55050
551332039013008|55050
551332039013009|55050
551332039013010|55050
551332039013011|55050
551332039013012|55050
551332039013013|
551332039013014|55050
551332039013015|55050
551332039013016|55050
551332039013017|55050
551332039013018|55050
551332039013019|55050
551332039013020|55050
551332039013021|55050
551332039013022|55050
551332039013023|55050
551332039013024|55050
551332039013025|55050
551332039013026|55050
551332039013027|55050
551332039013028|55050
551332039013029|55050
551332039021000|
551332039021001|
551332039021002|
551332039021003|
551332039021004|55050
551332039021005|55050
551332039021006|55050
551332039021007|
551332039021008|55050
551332039021009|55050
551332039021010|55050
551332039021011|55050
551332039021012|55050
551332039021013|55050
551332039021014|55050
551332039021015|55050
551332039021016|55050
551332039021017|55050
551332039021018|55050
551332039021019|55050
551332039021020|55050
551332039021021|55050
551332039021022|55050
551332039021023|55050
551332039021024|55050
551332039021025|55050
551332039021026|55050
551332039021027|55050
551332039021028|55050
551332039021029|55050
551332039021030|55050
551332039021031|55050
551332039021032|55050
551332039021033|55050
551332039022000|
551332039022001|
551332039022002|
551332039022003|55050
551332039022004|
551332039022005|55050
551332039022006|55050
551332039022007|55050
551332039022008|55050
551332039022009|55050
551332039022010|
551332039022011|55050
551332039022012|55050
551332039022013|55050
551332039022014|55050
551332039022015|55050
551332039022016|
551332039023000|55050
551332039023001|55050
551332039023002|55050
551332039023003|55050
551332039023004|55050
551332039023005|
551332039023006|55050
551332039023007|55050
551332039023008|55050
551332039023009|55050
551332039023010|55050
551332039023011|55050
551332039023012|55050
551332039023013|55050
551332039023014|55050
551332039023015|55050
551332039023016|55050
551332039023017|
551332039024000|
551332039024001|
551332039024002|55050
551332039024003|55050
551332039024004|55050
551332039024005|55050
551332039024006|55050
551332039024007|55050
551332039024008|55050
551332039024009|55050
551332039024010|55050
551332039024011|
551332039024012|
551332039024013|
551332039024014|55050
551332039024015|55050
551332039024016|55050
551332039024017|55050
551332039024018|55050
551332039024019|55050
551332039024020|55050
551332039024021|55050
551332039024022|55050
551332039024023|55050
551332040021000|
551332040021001|
551332040021002|
551332040021003|
551332040021004|
551332040021005|
551332040021006|
551332040021007|
551332040021008|
551332040021009|
551332040021010|
551332040021011|
551332040021012|
551332040021013|
551332040021014|
551332040021015|
551332040021016|
551332040021017|
551332040021018|
551332040021019|
551332040021020|
551332040021021|
551332040021022|
551332040021023|
551332040021024|
551332040021025|
551332040021026|
551332040021027|
551332040021028|
551332040021029|
551332040021030|
551332040021031|
551332040021032|
551332040021033|
551332040021034|
551332040021035|
551332040021036|
551332040021037|
551332040021038|21425
551332040021039|21425
551332040021040|
551332040021041|
551332040021042|
551332040021043|
551332040021044|
551332040021045|
551332040021046|
551332040021047|
551332040021048|
551332040021049|
551332040021050|
551332040021051|
551332040021052|
551332040021053|
551332040021054|
551332040021055|
551332040021056|
551332040021057|
551332040021058|
551332040021059|
551332040021060|
551332040021061|
551332040021062|
551332040021063|21425
551332040021064|21425
551332040021065|21425
551332040021066|21425
551332040021067|21425
551332040021068|21425
551332040021069|21425
551332040021070|21425
551332040021071|21425
551332040021072|21425
551332040021073|21425
551332040021074|21425
551332040021075|21425
551332040021076|21425
551332040021077|21425
551332040021078|
551332040021079|
551332040021080|
551332040021081|
551332040021082|
551332040021083|
551332040021084|
551332040021085|
551332040021086|
551332040021087|
551332040021088|21425
551332040021089|
551332040021090|
551332040021091|21425
551332040021092|21425
551332040022000|21425
551332040022001|21425
551332040022002|21425
551332040022003|21425
551332040022004|21425
551332040022005|21425
551332040022006|21425
551332040022007|21425
551332040022008|21425
551332040022009|21425
551332040022010|21425
551332040022011|21425
551332040022012|21425
551332040022013|
551332040022014|
551332040022015|
551332040022016|
551332040022017|
551332040022018|
551332040022019|
551332040022020|
551332040022021|
551332040022022|21425
551332040022023|21425
551332040022024|21425
551332040022025|
551332040022026|
551332040022027|
551332040022028|
551332040022029|
551332040022030|
551332040022031|
551332040022032|
551332040022033|21425
551332040022034|21425
551332040022035|21425
551332040022036|21425
