block_2020,pop_2020,ward_2011,ward_2022
550790054003016,63,Milwaukee - C 84,Milwaukee - C 0081
550790054004000,66,Milwaukee - C 83,Milwaukee - C 0080
550790054004001,22,Milwaukee - C 83,Milwaukee - C 0080
550790054004002,111,Milwaukee - C 83,Milwaukee - C 0080
550790054004003,62,Milwaukee - C 83,Milwaukee - C 0080
550790054004004,64,Milwaukee - C 83,Milwaukee - C 0080
550790054004005,82,Milwaukee - C 83,Milwaukee - C 0080
550790054004006,50,Milwaukee - C 83,Milwaukee - C 0080
550790054004007,76,Milwaukee - C 83,Milwaukee - C 0080
550790054004008,73,Milwaukee - C 83,Milwaukee - C 0080
550790054004009,87,Milwaukee - C 84,Milwaukee - C 0081
550790054004010,65,Milwaukee - C 84,Milwaukee - C 0081
550790054004011,59,Milwaukee - C 84,Milwaukee - C 0081
550790055001000,48,Milwaukee - C 83,Milwaukee - C 0320
550790055001001,96,Milwaukee - C 83,Milwaukee - C 0320
550790055001002,34,Milwaukee - C 81,Milwaukee - C 0078
550790055001003,54,Milwaukee - C 83,Milwaukee - C 0079
550790055001004,48,Milwaukee - C 83,Milwaukee - C 0079
550790055001005,50,Milwaukee - C 83,Milwaukee - C 0079
550790055001006,49,Milwaukee - C 83,Milwaukee - C 0079
550790055001007,68,Milwaukee - C 82,Milwaukee - C 0079
550790055001008,61,Milwaukee - C 82,Milwaukee - C 0079
550790055001009,50,Milwaukee - C 82,Milwaukee - C 0079
550790055001010,51,Milwaukee - C 82,Milwaukee - C 0079
550790055001011,49,Milwaukee - C 81,Milwaukee - C 0078
550790055002000,30,Milwaukee - C 83,Milwaukee - C 0079
550790055002001,50,Milwaukee - C 82,Milwaukee - C 0079
550790055002002,64,Milwaukee - C 82,Milwaukee - C 0079
550790055002003,48,Milwaukee - C 82,Milwaukee - C 0079
550790055002004,39,Milwaukee - C 82,Milwaukee - C 0079
550790055002005,52,Milwaukee - C 82,Milwaukee - C 0079
550790055002006,48,Milwaukee - C 82,Milwaukee - C 0079
550790055002007,53,Milwaukee - C 82,Milwaukee - C 0079
550790055002008,44,Milwaukee - C 82,Milwaukee - C 0079
550790055002009,25,Milwaukee - C 82,Milwaukee - C 0079
550790055002010,53,Milwaukee - C 83,Milwaukee - C 0079
550790055002011,39,Milwaukee - C 83,Milwaukee - C 0079
550790055002012,22,Milwaukee - C 82,Milwaukee - C 0079
550790055002013,33,Milwaukee - C 82,Milwaukee - C 0079
550790055002014,25,Milwaukee - C 82,Milwaukee - C 0079
550790055002015,22,Milwaukee - C 82,Milwaukee - C 0079
550790055002016,49,Milwaukee - C 82,Milwaukee - C 0079
550790055002017,43,Milwaukee - C 82,Milwaukee - C 0079
550790055002018,24,Milwaukee - C 82,Milwaukee - C 0079
550790055002019,0,Milwaukee - C 82,Milwaukee - C 0079
550790055002020,0,Milwaukee - C 82,Milwaukee - C 0079
550790055002021,0,Milwaukee - C 82,Milwaukee - C 0079
550790055003000,57,Milwaukee - C 81,Milwaukee - C 0078
550790055003001,67,Milwaukee - C 81,Milwaukee - C 0078
550790055003002,56,Milwaukee - C 81,Milwaukee - C 0078
550790055003003,58,Milwaukee - C 82,Milwaukee - C 0319
550790055003004,77,Milwaukee - C 82,Milwaukee - C 0319
550790055003005,11,Milwaukee - C 82,Milwaukee - C 0319
550790055003006,21,Milwaukee - C 82,Milwaukee - C 0319
550790055003007,43,Milwaukee - C 82,Milwaukee - C 0079
550790055003008,73,Milwaukee - C 82,Milwaukee - C 0079
550790055003009,50,Milwaukee - C 82,Milwaukee - C 0079
550790055003010,44,Milwaukee - C 82,Milwaukee - C 0079
550790055003011,51,Milwaukee - C 82,Milwaukee - C 0079
550790055004000,0,Milwaukee - C 80,Milwaukee - C 0077
550790055004001,44,Milwaukee - C 80,Milwaukee - C 0077
550790055004002,99,Milwaukee - C 80,Milwaukee - C 0077
550790055004003,73,Milwaukee - C 80,Milwaukee - C 0077
550790055004004,72,Milwaukee - C 80,Milwaukee - C 0077
550790055004005,157,Milwaukee - C 80,Milwaukee - C 0077
550790055004006,24,Milwaukee - C 80,Milwaukee - C 0077
550790055004007,0,Milwaukee - C 80,Milwaukee - C 0077
550790055004008,0,Milwaukee - C 80,Milwaukee - C 0077
550790055004009,0,Milwaukee - C 80,Milwaukee - C 0077
550790055004010,5,Milwaukee - C 81,Milwaukee - C 0078
550790055004011,71,Milwaukee - C 81,Milwaukee - C 0078
550790055004012,75,Milwaukee - C 81,Milwaukee - C 0078
550790055004013,85,Milwaukee - C 81,Milwaukee - C 0078
550790055004014,65,Milwaukee - C 81,Milwaukee - C 0078
550790055004015,79,Milwaukee - C 81,Milwaukee - C 0078
550790055004016,79,Milwaukee - C 81,Milwaukee - C 0078
550790055004017,41,Milwaukee - C 81,Milwaukee - C 0078
550790055004018,67,Milwaukee - C 81,Milwaukee - C 0078
550790055004019,22,Milwaukee - C 81,Milwaukee - C 0078
550790055004020,47,Milwaukee - C 81,Milwaukee - C 0078
550790055004021,69,Milwaukee - C 81,Milwaukee - C 0078
550790055004022,73,Milwaukee - C 81,Milwaukee - C 0078
550790055004023,29,Milwaukee - C 81,Milwaukee - C 0078
550790055004024,28,Milwaukee - C 81,Milwaukee - C 0078
550790056001000,60,Milwaukee - C 86,Milwaukee - C 0083
550790056001001,61,Milwaukee - C 86,Milwaukee - C 0083
550790056001002,40,Milwaukee - C 86,Milwaukee - C 0083
550790056001003,55,Milwaukee - C 85,Milwaukee - C 0083
550790056001004,55,Milwaukee - C 85,Milwaukee - C 0083
550790056001005,80,Milwaukee - C 85,Milwaukee - C 0083
550790056001006,74,Milwaukee - C 85,Milwaukee - C 0083
550790056001007,0,Milwaukee - C 86,Milwaukee - C 0083
550790056001008,68,Milwaukee - C 86,Milwaukee - C 0083
550790056001009,46,Milwaukee - C 86,Milwaukee - C 0083
550790056001010,49,Milwaukee - C 86,Milwaukee - C 0083
550790056001011,58,Milwaukee - C 86,Milwaukee - C 0083
550790056001012,60,Milwaukee - C 85,Milwaukee - C 0083
550790056001013,48,Milwaukee - C 85,Milwaukee - C 0083
550790056001014,75,Milwaukee - C 85,Milwaukee - C 0083
550790056001015,53,Milwaukee - C 85,Milwaukee - C 0083
550790056001016,75,Milwaukee - C 86,Milwaukee - C 0083
550790056001017,58,Milwaukee - C 86,Milwaukee - C 0083
550790056001018,69,Milwaukee - C 86,Milwaukee - C 0083
550790056001019,33,Milwaukee - C 85,Milwaukee - C 0083
550790056001020,24,Milwaukee - C 85,Milwaukee - C 0083
550790056001021,25,Milwaukee - C 86,Milwaukee - C 0083
550790056001022,15,Milwaukee - C 86,Milwaukee - C 0083
550790056001023,16,Milwaukee - C 86,Milwaukee - C 0083
550790056002000,36,Milwaukee - C 85,Milwaukee - C 0083
550790056002001,30,Milwaukee - C 85,Milwaukee - C 0083
550790056002002,46,Milwaukee - C 85,Milwaukee - C 0079
550790056002003,166,Milwaukee - C 85,Milwaukee - C 0079
550790056002004,44,Milwaukee - C 85,Milwaukee - C 0079
550790056002005,33,Milwaukee - C 85,Milwaukee - C 0079
550790056002006,76,Milwaukee - C 85,Milwaukee - C 0079
550790056002007,32,Milwaukee - C 85,Milwaukee - C 0083
550790056002008,73,Milwaukee - C 85,Milwaukee - C 0083
550790056002009,57,Milwaukee - C 85,Milwaukee - C 0083
550790056002010,48,Milwaukee - C 85,Milwaukee - C 0083
550790056002011,10,Milwaukee - C 85,Milwaukee - C 0079
550790056002012,25,Milwaukee - C 85,Milwaukee - C 0079
550790056002013,5,Milwaukee - C 85,Milwaukee - C 0079
550790056002014,0,Milwaukee - C 85,Milwaukee - C 0079
550790056002015,14,Milwaukee - C 85,Milwaukee - C 0079
550790056002016,13,Milwaukee - C 85,Milwaukee - C 0079
550790056002017,9,Milwaukee - C 85,Milwaukee - C 0079
550790056002018,11,Milwaukee - C 85,Milwaukee - C 0079
550790056002019,0,Milwaukee - C 85,Milwaukee - C 0083
550790056002020,61,Milwaukee - C 85,Milwaukee - C 0083
550790056002021,59,Milwaukee - C 85,Milwaukee - C 0083
550790056002022,20,Milwaukee - C 85,Milwaukee - C 0083
550790057001000,49,Milwaukee - C 88,Milwaukee - C 0085
550790057001001,59,Milwaukee - C 86,Milwaukee - C 0083
550790057001002,53,Milwaukee - C 86,Milwaukee - C 0083
550790057001003,49,Milwaukee - C 86,Milwaukee - C 0083
550790057001004,70,Milwaukee - C 86,Milwaukee - C 0083
550790057001005,41,Milwaukee - C 86,Milwaukee - C 0083
550790057001006,32,Milwaukee - C 86,Milwaukee - C 0083
550790057001007,44,Milwaukee - C 88,Milwaukee - C 0085
550790057001008,96,Milwaukee - C 87,Milwaukee - C 0085
550790057001009,62,Milwaukee - C 86,Milwaukee - C 0083
550790057001010,64,Milwaukee - C 86,Milwaukee - C 0083
550790057001011,46,Milwaukee - C 86,Milwaukee - C 0083
550790057001012,46,Milwaukee - C 86,Milwaukee - C 0083
550790057001013,36,Milwaukee - C 86,Milwaukee - C 0083
550790057001014,28,Milwaukee - C 86,Milwaukee - C 0083
550790057001015,26,Milwaukee - C 87,Milwaukee - C 0085
550790057001016,70,Milwaukee - C 87,Milwaukee - C 0085
550790057001017,77,Milwaukee - C 86,Milwaukee - C 0083
550790057001018,7,Milwaukee - C 86,Milwaukee - C 0083
550790057001019,28,Milwaukee - C 86,Milwaukee - C 0083
550790057001020,23,Milwaukee - C 86,Milwaukee - C 0083
550790057001021,32,Milwaukee - C 87,Milwaukee - C 0085
550790057001022,14,Milwaukee - C 87,Milwaukee - C 0085
550790057002000,64,Milwaukee - C 88,Milwaukee - C 0085
550790057002001,65,Milwaukee - C 88,Milwaukee - C 0085
550790057002002,50,Milwaukee - C 88,Milwaukee - C 0085
550790057002003,75,Milwaukee - C 88,Milwaukee - C 0085
550790057002004,74,Milwaukee - C 88,Milwaukee - C 0085
550790057002005,0,Milwaukee - C 88,Milwaukee - C 0085
550790057002006,69,Milwaukee - C 88,Milwaukee - C 0085
550790057002007,66,Milwaukee - C 88,Milwaukee - C 0085
550790057002008,53,Milwaukee - C 88,Milwaukee - C 0085
550790057002009,86,Milwaukee - C 88,Milwaukee - C 0085
550790057002010,71,Milwaukee - C 87,Milwaukee - C 0085
550790057002011,59,Milwaukee - C 87,Milwaukee - C 0085
550790057002012,43,Milwaukee - C 87,Milwaukee - C 0085
550790057002013,80,Milwaukee - C 87,Milwaukee - C 0085
550790057002014,70,Milwaukee - C 87,Milwaukee - C 0085
550790057002015,32,Milwaukee - C 87,Milwaukee - C 0085
550790057002016,67,Milwaukee - C 87,Milwaukee - C 0085
550790057002017,91,Milwaukee - C 87,Milwaukee - C 0085
550790057002018,70,Milwaukee - C 87,Milwaukee - C 0085
550790057002019,68,Milwaukee - C 87,Milwaukee - C 0085
550790057002020,63,Milwaukee - C 87,Milwaukee - C 0085
550790057002021,25,Milwaukee - C 87,Milwaukee - C 0085
550790058001000,45,Milwaukee - C 92,Milwaukee - C 0089
550790058001001,73,Milwaukee - C 92,Milwaukee - C 0089
550790058001002,140,Milwaukee - C 92,Milwaukee - C 0089
550790058001003,67,Milwaukee - C 92,Milwaukee - C 0089
550790058001004,59,Milwaukee - C 92,Milwaukee - C 0089
550790058001005,91,Milwaukee - C 92,Milwaukee - C 0089
550790058001006,77,Milwaukee - C 92,Milwaukee - C 0090
550790058001007,114,Milwaukee - C 92,Milwaukee - C 0090
550790058001008,14,Milwaukee - C 92,Milwaukee - C 0089
550790058001009,91,Milwaukee - C 92,Milwaukee - C 0089
550790058001010,46,Milwaukee - C 92,Milwaukee - C 0089
550790058001011,91,Milwaukee - C 93,Milwaukee - C 0090
550790058001012,0,Milwaukee - C 92,Milwaukee - C 0090
550790058001013,41,Milwaukee - C 92,Milwaukee - C 0090
550790058001014,63,Milwaukee - C 92,Milwaukee - C 0090
550790058001015,129,Milwaukee - C 92,Milwaukee - C 0090
550790058001016,51,Milwaukee - C 92,Milwaukee - C 0090
550790058001017,19,Milwaukee - C 93,Milwaukee - C 0090
550790058002000,103,Milwaukee - C 93,Milwaukee - C 0090
550790058002001,116,Milwaukee - C 93,Milwaukee - C 0090
550790058002002,84,Milwaukee - C 93,Milwaukee - C 0090
550790058002003,45,Milwaukee - C 93,Milwaukee - C 0090
550790058002004,75,Milwaukee - C 93,Milwaukee - C 0090
550790058002005,54,Milwaukee - C 93,Milwaukee - C 0090
550790058002006,66,Milwaukee - C 93,Milwaukee - C 0090
550790058002007,22,Milwaukee - C 93,Milwaukee - C 0090
550790058002008,28,Milwaukee - C 93,Milwaukee - C 0090
550790058002009,8,Milwaukee - C 93,Milwaukee - C 0090
550790058002010,25,Milwaukee - C 93,Milwaukee - C 0090
550790058002011,10,Milwaukee - C 93,Milwaukee - C 0090
550790058002012,12,Milwaukee - C 93,Milwaukee - C 0090
550790058002013,43,Milwaukee - C 93,Milwaukee - C 0090
550790058002014,36,Milwaukee - C 93,Milwaukee - C 0090
550790058002015,26,Milwaukee - C 93,Milwaukee - C 0090
550790058002016,17,Milwaukee - C 93,Milwaukee - C 0090
550790058002017,38,Milwaukee - C 93,Milwaukee - C 0090
550790058002018,18,Milwaukee - C 93,Milwaukee - C 0090
550790058003000,32,Milwaukee - C 92,Milwaukee - C 0089
550790058003001,188,Milwaukee - C 92,Milwaukee - C 0089
550790058003002,91,Milwaukee - C 92,Milwaukee - C 0089
550790058003003,29,Milwaukee - C 92,Milwaukee - C 0089
550790058003004,96,Milwaukee - C 92,Milwaukee - C 0089
550790058003005,58,Milwaukee - C 92,Milwaukee - C 0089
550790058003006,7,Milwaukee - C 92,Milwaukee - C 0089
550790058003007,26,Milwaukee - C 92,Milwaukee - C 0089
550790058003008,65,Milwaukee - C 92,Milwaukee - C 0089
550790058003009,52,Milwaukee - C 92,Milwaukee - C 0089
550790058003010,84,Milwaukee - C 92,Milwaukee - C 0089
550790058003011,68,Milwaukee - C 92,Milwaukee - C 0089
550790058003012,78,Milwaukee - C 92,Milwaukee - C 0089
550790058003013,68,Milwaukee - C 92,Milwaukee - C 0089
550790058003014,45,Milwaukee - C 92,Milwaukee - C 0089
550790058003015,65,Milwaukee - C 92,Milwaukee - C 0089
550790058003016,32,Milwaukee - C 92,Milwaukee - C 0089
550790058003017,36,Milwaukee - C 92,Milwaukee - C 0089
550790058003018,115,Milwaukee - C 92,Milwaukee - C 0089
550790058003019,86,Milwaukee - C 92,Milwaukee - C 0089
550790059001000,81,Milwaukee - C 163,Milwaukee - C 0324
550790059001001,94,Milwaukee - C 163,Milwaukee - C 0159
550790059001002,83,Milwaukee - C 163,Milwaukee - C 0159
550790059001003,94,Milwaukee - C 163,Milwaukee - C 0159
550790059001004,99,Milwaukee - C 163,Milwaukee - C 0159
550790059001005,91,Milwaukee - C 164,Milwaukee - C 0159
550790059001006,90,Milwaukee - C 164,Milwaukee - C 0160
550790059001007,54,Milwaukee - C 164,Milwaukee - C 0160
550790059001008,0,Milwaukee - C 164,Milwaukee - C 0160
550790059001009,51,Milwaukee - C 164,Milwaukee - C 0160
550790059001010,126,Milwaukee - C 164,Milwaukee - C 0160
550790059001011,0,Milwaukee - C 164,Milwaukee - C 0160
550790059001012,34,Milwaukee - C 164,Milwaukee - C 0160
550790059001013,81,Milwaukee - C 164,Milwaukee - C 0160
550790059001014,46,Milwaukee - C 164,Milwaukee - C 0160
550790059002000,95,Milwaukee - C 163,Milwaukee - C 0324
550790059002001,116,Milwaukee - C 163,Milwaukee - C 0159
550790059002002,88,Milwaukee - C 163,Milwaukee - C 0159
550790059002003,86,Milwaukee - C 163,Milwaukee - C 0159
550790059002004,62,Milwaukee - C 163,Milwaukee - C 0159
550790059002005,91,Milwaukee - C 164,Milwaukee - C 0159
550790059002006,41,Milwaukee - C 164,Milwaukee - C 0160
550790059002007,17,Milwaukee - C 164,Milwaukee - C 0160
550790059002008,53,Milwaukee - C 164,Milwaukee - C 0160
550790059002009,26,Milwaukee - C 164,Milwaukee - C 0160
550790059002010,0,Milwaukee - C 164,Milwaukee - C 0160
550790059002011,113,Milwaukee - C 164,Milwaukee - C 0160
550790059002012,135,Milwaukee - C 164,Milwaukee - C 0160
550790059003000,97,Milwaukee - C 163,Milwaukee - C 0325
550790059003001,93,Milwaukee - C 163,Milwaukee - C 0159
550790059003002,64,Milwaukee - C 163,Milwaukee - C 0159
550790059003003,73,Milwaukee - C 163,Milwaukee - C 0159
550790059003004,48,Milwaukee - C 163,Milwaukee - C 0159
550790059003005,0,Milwaukee - C 164,Milwaukee - C 0159
550790059003006,0,Milwaukee - C 164,Milwaukee - C 0160
550790059003007,0,Milwaukee - C 164,Milwaukee - C 0160
550790059003008,69,Milwaukee - C 165,Milwaukee - C 0161
550790059003009,34,Milwaukee - C 165,Milwaukee - C 0161
550790059003010,52,Milwaukee - C 165,Milwaukee - C 0161
550790059003011,33,Milwaukee - C 164,Milwaukee - C 0160
550790059003012,57,Milwaukee - C 164,Milwaukee - C 0160
550790059003013,0,Milwaukee - C 164,Milwaukee - C 0160
550790059003014,45,Milwaukee - C 165,Milwaukee - C 0161
550790059003015,0,Milwaukee - C 165,Milwaukee - C 0161
550790059003016,52,Milwaukee - C 165,Milwaukee - C 0161
550790059004000,109,Milwaukee - C 165,Milwaukee - C 0325
550790059004001,74,Milwaukee - C 165,Milwaukee - C 0161
550790059004002,13,Milwaukee - C 165,Milwaukee - C 0161
550790059004003,26,Milwaukee - C 165,Milwaukee - C 0161
550790059004004,33,Milwaukee - C 165,Milwaukee - C 0161
550790059004005,38,Milwaukee - C 165,Milwaukee - C 0161
550790059004006,56,Milwaukee - C 165,Milwaukee - C 0161
550790059004007,75,Milwaukee - C 165,Milwaukee - C 0161
550790059004008,88,Milwaukee - C 165,Milwaukee - C 0161
550790059004009,45,Milwaukee - C 165,Milwaukee - C 0161
550790059004010,40,Milwaukee - C 165,Milwaukee - C 0161
550790059004011,68,Milwaukee - C 165,Milwaukee - C 0161
550790059004012,58,Milwaukee - C 165,Milwaukee - C 0161
550790059004013,21,Milwaukee - C 165,Milwaukee - C 0161
550790059004014,0,Milwaukee - C 165,Milwaukee - C 0161
550790060001000,142,Milwaukee - C 160,Milwaukee - C 0157
550790060001001,137,Milwaukee - C 160,Milwaukee - C 0157
550790060001002,114,Milwaukee - C 160,Milwaukee - C 0157
550790060001003,133,Milwaukee - C 160,Milwaukee - C 0157
550790060001004,122,Milwaukee - C 159,Milwaukee - C 0155
550790060001005,137,Milwaukee - C 159,Milwaukee - C 0155
550790060002000,179,Milwaukee - C 162,Milwaukee - C 0155
550790060002001,114,Milwaukee - C 162,Milwaukee - C 0155
550790060002002,144,Milwaukee - C 162,Milwaukee - C 0155
550790060002003,175,Milwaukee - C 162,Milwaukee - C 0155
550790060002004,101,Milwaukee - C 159,Milwaukee - C 0155
550790060002005,96,Milwaukee - C 159,Milwaukee - C 0155
550790060003000,157,Milwaukee - C 161,Milwaukee - C 0324
550790060003001,128,Milwaukee - C 161,Milwaukee - C 0324
550790060003002,112,Milwaukee - C 163,Milwaukee - C 0324
550790060003003,75,Milwaukee - C 163,Milwaukee - C 0324
550790060003004,87,Milwaukee - C 161,Milwaukee - C 0324
550790060003005,105,Milwaukee - C 161,Milwaukee - C 0324
550790060003006,51,Milwaukee - C 163,Milwaukee - C 0325
550790060003007,119,Milwaukee - C 165,Milwaukee - C 0325
550790061001000,73,Milwaukee - C 153,Milwaukee - C 0149
550790061001001,56,Milwaukee - C 153,Milwaukee - C 0149
550790061001002,139,Milwaukee - C 160,Milwaukee - C 0157
550790061001003,70,Milwaukee - C 160,Milwaukee - C 0157
550790061001004,49,Milwaukee - C 153,Milwaukee - C 0149
550790061001005,87,Milwaukee - C 153,Milwaukee - C 0149
550790061001006,76,Milwaukee - C 154,Milwaukee - C 0150
550790061001007,50,Milwaukee - C 154,Milwaukee - C 0150
550790061002000,159,Milwaukee - C 160,Milwaukee - C 0157
550790061002001,110,Milwaukee - C 160,Milwaukee - C 0157
550790061002002,134,Milwaukee - C 159,Milwaukee - C 0155
550790061002003,0,Milwaukee - C 159,Milwaukee - C 0155
550790061002004,135,Milwaukee - C 159,Milwaukee - C 0155
550790061002005,55,Milwaukee - C 154,Milwaukee - C 0150
550790061002006,97,Milwaukee - C 154,Milwaukee - C 0150
550790061003000,117,Milwaukee - C 160,Milwaukee - C 0157
550790061003001,117,Milwaukee - C 160,Milwaukee - C 0157
550790061003002,139,Milwaukee - C 160,Milwaukee - C 0157
550790061003003,136,Milwaukee - C 160,Milwaukee - C 0157
550790061003004,104,Milwaukee - C 159,Milwaukee - C 0155
550790061003005,126,Milwaukee - C 159,Milwaukee - C 0155
550790061003006,65,Milwaukee - C 159,Milwaukee - C 0155
550790061003007,122,Milwaukee - C 159,Milwaukee - C 0155
550790062001000,104,Milwaukee - C 153,Milwaukee - C 0149
550790062001001,121,Milwaukee - C 153,Milwaukee - C 0149
550790062001002,105,Milwaukee - C 153,Milwaukee - C 0149
550790062001003,83,Milwaukee - C 153,Milwaukee - C 0149
550790062001004,101,Milwaukee - C 153,Milwaukee - C 0149
550790062001005,124,Milwaukee - C 153,Milwaukee - C 0149
550790062002000,58,Milwaukee - C 153,Milwaukee - C 0149
550790062002001,110,Milwaukee - C 153,Milwaukee - C 0149
550790062002002,90,Milwaukee - C 153,Milwaukee - C 0149
550790062002003,122,Milwaukee - C 153,Milwaukee - C 0149
550790062002004,111,Milwaukee - C 153,Milwaukee - C 0149
550790062002005,95,Milwaukee - C 153,Milwaukee - C 0149
550790062003000,67,Milwaukee - C 154,Milwaukee - C 0150
550790062003001,98,Milwaukee - C 154,Milwaukee - C 0150
550790062003002,87,Milwaukee - C 154,Milwaukee - C 0150
550790062003003,15,Milwaukee - C 154,Milwaukee - C 0150
550790062003004,141,Milwaukee - C 154,Milwaukee - C 0150
550790062003005,115,Milwaukee - C 154,Milwaukee - C 0150
550790062004000,63,Milwaukee - C 154,Milwaukee - C 0150
550790062004001,92,Milwaukee - C 154,Milwaukee - C 0150
550790062004002,97,Milwaukee - C 154,Milwaukee - C 0150
550790062004003,122,Milwaukee - C 154,Milwaukee - C 0150
550790062004004,82,Milwaukee - C 154,Milwaukee - C 0150
550790062004005,136,Milwaukee - C 154,Milwaukee - C 0150
550790063001000,92,Milwaukee - C 106,Milwaukee - C 0103
550790063001001,175,Milwaukee - C 106,Milwaukee - C 0103
